C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_56_830.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_56_830.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_56_830.jpg, 0, 0, 0, 7.797271E-05
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_56_936.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_56_936.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_56_936.jpg, 0, 0, 0, 8.180655E-05
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_57_046.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_57_046.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_57_046.jpg, 0, 0, 0, 7.801763E-05
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_57_150.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_57_150.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_57_150.jpg, 0, 0, 0, 7.893452E-05
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_57_254.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_57_254.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_57_254.jpg, 0, 0, 0, 7.811979E-05
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_57_356.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_57_356.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_57_356.jpg, 0, 0.2544711, 0, 0.2026712
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_57_524.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_57_524.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_57_524.jpg, 0, 0.7876428, 0, 1.780722
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_57_626.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_57_626.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_57_626.jpg, 0, 1, 0, 2.826695
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_57_728.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_57_728.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_57_728.jpg, -0.0293298, 1, 0, 3.987237
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_57_831.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_57_831.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_57_831.jpg, -0.2759148, 1, 0, 5.138185
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_57_935.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_57_935.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_57_935.jpg, 0, 1, 0, 6.287217
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_58_042.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_58_042.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_58_042.jpg, 0, 1, 0, 7.657985
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_58_152.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_58_152.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_58_152.jpg, 0, 1, 0, 8.788255
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_58_259.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_58_259.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_58_259.jpg, 0, 1, 0, 10.13003
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_58_360.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_58_360.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_58_360.jpg, -0.302922, 1, 0, 11.19782
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_58_463.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_58_463.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_58_463.jpg, -0.5307282, 1, 0, 12.0389
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_58_572.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_58_572.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_58_572.jpg, -0.2459718, 1, 0, 13.2846
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_58_679.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_58_679.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_58_679.jpg, 0, 1, 0, 14.68307
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_58_781.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_58_781.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_58_781.jpg, 0, 1, 0, 15.46978
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_58_888.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_58_888.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_58_888.jpg, 0, 1, 0, 16.77899
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_58_994.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_58_994.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_58_994.jpg, -0.069042, 1, 0, 17.60674
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_59_095.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_59_095.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_59_095.jpg, -0.3725583, 1, 0, 18.74831
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_59_200.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_59_200.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_59_200.jpg, -0.1061748, 1, 0, 19.93479
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_59_302.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_59_302.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_59_302.jpg, 0, 1, 0, 20.83297
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_59_408.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_59_408.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_59_408.jpg, 0, 1, 0, 21.89816
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_59_515.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_59_515.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_59_515.jpg, -0.082737, 1, 0, 22.84926
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_59_621.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_59_621.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_59_621.jpg, -0.4391391, 1, 0, 23.90491
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_59_725.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_59_725.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_59_725.jpg, -0.5336715, 1, 0, 24.66468
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_59_836.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_59_836.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_59_836.jpg, -0.2367219, 1, 0, 25.6394
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_23_59_950.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_23_59_950.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_23_59_950.jpg, 0, 1, 0, 26.75595
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_00_051.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_00_051.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_00_051.jpg, 0, 1, 0, 27.68975
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_00_153.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_00_153.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_00_153.jpg, -0.0790803, 1, 0, 28.61786
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_00_258.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_00_258.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_00_258.jpg, -0.4181148, 1, 0, 29.61281
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_00_361.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_00_361.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_00_361.jpg, -0.1077666, 1, 0, 30.19124
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_00_461.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_00_461.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_00_461.jpg, 0, 1, 0, 30.18938
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_00_570.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_00_570.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_00_570.jpg, 0, 1, 0, 30.18906
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_00_673.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_00_673.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_00_673.jpg, -0.0496023, 1, 0, 30.18973
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_00_776.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_00_776.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_00_776.jpg, -0.3201015, 1, 0, 30.16978
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_00_885.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_00_885.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_00_885.jpg, -0.343227, 1, 0, 30.18397
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_00_988.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_00_988.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_00_988.jpg, -0.05750967, 1, 0, 30.1903
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_01_095.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_01_095.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_01_095.jpg, 0, 1, 0, 30.18926
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_01_196.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_01_196.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_01_196.jpg, 0, 1, 0, 30.19037
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_01_304.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_01_304.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_01_304.jpg, 0, 1, 0, 30.18995
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_01_446.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_01_446.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_01_446.jpg, -0.4151049, 1, 0, 30.16704
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_01_544.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_01_544.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_01_544.jpg, -0.5272415, 1, 0, 30.16841
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_01_648.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_01_648.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_01_648.jpg, -0.2181077, 1, 0, 30.19641
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_01_759.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_01_759.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_01_759.jpg, 0, 1, 0, 30.18826
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_01_862.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_01_862.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_01_862.jpg, 0, 1, 0, 30.18999
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_01_963.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_01_963.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_01_963.jpg, 0.1292439, 1, 0, 30.18394
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_02_071.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_02_071.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_02_071.jpg, 0.4256523, 1, 0, 30.14891
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_02_172.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_02_172.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_02_172.jpg, 0.7154817, 0.7346407, 0, 30.05467
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_02_280.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_02_280.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_02_280.jpg, 0.4351486, 1, 0, 30.18886
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_02_394.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_02_394.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_02_394.jpg, 0.1367589, 1, 0, 30.19361
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_02_503.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_02_503.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_02_503.jpg, -0.0920346, 1, 0, 30.1809
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_02_605.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_02_605.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_02_605.jpg, -0.3979893, 1, 0, 30.14726
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_02_710.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_02_710.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_02_710.jpg, -0.109833, 1, 0, 30.19018
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_02_812.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_02_812.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_02_812.jpg, 0, 1, 0, 30.18937
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_02_918.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_02_918.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_02_918.jpg, 0, 1, 0, 30.19018
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_03_024.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_03_024.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_03_024.jpg, 0, 1, 0, 30.19029
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_03_127.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_03_127.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_03_127.jpg, -0.3070113, 1, 0, 30.16928
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_03_228.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_03_228.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_03_228.jpg, -0.5866069, 1, 0, 30.13383
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_03_344.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_03_344.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_03_344.jpg, -0.2685558, 1, 0, 30.19336
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_03_452.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_03_452.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_03_452.jpg, 0, 1, 0, 30.1841
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_03_554.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_03_554.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_03_554.jpg, 0, 1, 0, 30.18988
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_03_659.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_03_659.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_03_659.jpg, -0.3117195, 1, 0, 30.1722
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_03_759.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_03_759.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_03_759.jpg, -0.4194838, 1, 0, 30.17241
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_03_860.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_03_860.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_03_860.jpg, -0.1173562, 1, 0, 30.19292
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_03_963.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_03_963.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_03_963.jpg, 0, 1, 0, 30.18941
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_04_063.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_04_063.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_04_063.jpg, 0, 1, 0, 30.1898
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_04_169.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_04_169.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_04_169.jpg, 0, 1, 0, 30.19039
C:\Users\Rex98\Downloads\simulator-windows-64\IMG\center_2020_08_15_15_24_04_273.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\left_2020_08_15_15_24_04_273.jpg, C:\Users\Rex98\Downloads\simulator-windows-64\IMG\right_2020_08_15_15_24_04_273.jpg, 0, 1, 0, 30.18949
